,index,Inhibition Observed,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond
69,354,0,0.0,3.0,88.90300000000005,320.11609237199997,24.0,19.0,5.0,4.0,2.0,2.2604000000000006,57.690000000000005,24.0,12.0,24.0,6.0,0.0,24.0
70,359,1,2.0,8.0,88.6683,326.094980068,23.0,15.0,8.0,3.0,4.0,2.09882,112.71,23.0,17.0,14.0,2.0,0.0,34.0
71,364,1,2.0,3.0,79.98640000000003,272.15247788,20.0,16.0,4.0,3.0,4.0,2.1051199999999994,54.120000000000005,20.0,10.0,20.0,2.0,0.0,22.0
72,369,1,0.0,4.0,74.88200000000005,259.114318544,18.0,14.0,4.0,3.0,2.0,3.348300000000002,30.71,18.0,11.0,18.0,0.0,0.0,22.0
73,374,0,1.0,3.0,100.22970000000002,336.12963426,24.0,20.0,4.0,3.0,5.0,4.2601400000000025,41.99,24.0,16.0,16.0,2.0,0.0,34.0
74,379,1,3.0,5.0,84.8128,324.04477433600005,21.0,13.0,8.0,2.0,4.0,2.0447199999999994,100.86999999999999,21.0,12.0,16.0,4.0,0.0,24.0
75,384,1,1.0,4.0,87.47170000000004,289.1215121,22.0,18.0,4.0,3.0,3.0,4.167100000000002,57.940000000000005,22.0,16.0,12.0,0.0,2.0,34.0
76,389,1,0.0,7.0,84.88540000000002,330.14403843599996,24.0,15.0,9.0,3.0,4.0,1.5067999999999997,107.05000000000001,24.0,11.0,26.0,4.0,0.0,22.0
77,394,1,0.0,5.0,124.084,408.14086764,30.0,25.0,5.0,5.0,5.0,6.652600000000005,41.910000000000004,30.0,27.0,12.0,0.0,0.0,56.0
78,399,1,1.0,6.0,91.36240000000001,349.01103168400005,22.0,15.0,7.0,2.0,5.0,3.979580000000002,79.77000000000001,22.0,11.0,18.0,4.0,2.0,22.0
79,404,1,1.0,5.0,80.42080000000004,286.07759868799997,20.0,15.0,5.0,2.0,3.0,3.7014200000000024,65.61,20.0,11.0,16.0,2.0,2.0,22.0
80,409,1,0.0,4.0,100.47680000000005,359.16674804,25.0,19.0,6.0,3.0,4.0,3.024320000000002,53.510000000000005,25.0,12.0,26.0,4.0,0.0,24.0
81,414,1,1.0,8.0,131.38969999999995,469.10962708799997,34.0,26.0,8.0,4.0,6.0,5.513080000000004,101.30999999999999,34.0,21.0,22.0,6.0,2.0,44.0
82,419,1,2.0,7.0,207.6020999999995,861.286699812,60.0,45.0,15.0,9.0,9.0,10.949899999999987,109.44,60.0,17.0,92.0,8.0,0.0,34.0
83,424,1,2.0,4.0,86.31880000000001,316.11928648809,24.0,18.0,6.0,4.0,2.0,2.10898,101.86,24.0,17.0,16.0,2.0,2.0,34.0
84,429,1,0.0,4.0,83.01800000000006,289.16103888600003,20.0,15.0,5.0,3.0,3.0,3.899700000000003,39.94,20.0,9.0,24.0,0.0,0.0,20.0
85,434,0,1.0,0.0,28.9901,94.06512567608999,7.0,6.0,1.0,1.0,0.0,0.5599999999999998,27.64,7.0,6.0,2.0,0.0,0.0,12.0
86,439,1,1.0,5.0,122.16770000000004,516.0699839519999,36.0,25.0,11.0,4.0,6.0,4.878000000000003,92.78,36.0,18.0,34.0,8.0,0.0,36.0
87,444,1,1.0,4.0,120.34870000000001,457.04595998,28.0,21.0,7.0,3.0,5.0,4.126600000000003,52.650000000000006,28.0,12.0,28.0,8.0,0.0,24.0
88,449,1,0.0,4.0,145.69499999999977,479.176440132,35.0,30.0,5.0,5.0,6.0,7.763320000000006,37.19,35.0,24.0,26.0,4.0,0.0,48.0
89,454,1,1.0,6.0,46.13360000000001,208.023254608,15.0,7.0,8.0,1.0,3.0,0.13827999999999985,123.44999999999999,15.0,6.0,12.0,4.0,2.0,12.0
90,459,1,0.0,6.0,189.71999999999963,679.1430874278201,49.0,40.0,9.0,9.0,4.0,8.159300000000007,105.54,49.0,44.0,16.0,4.0,0.0,92.0
91,464,1,0.0,4.0,91.76940000000005,331.124214532,23.0,18.0,5.0,2.0,6.0,3.317700000000002,55.73,23.0,12.0,18.0,6.0,0.0,24.0
92,469,1,0.0,4.0,108.38900000000002,364.178692628,27.0,22.0,5.0,3.0,6.0,4.678600000000004,51.13,27.0,12.0,28.0,6.0,0.0,24.0
93,474,1,1.0,2.0,94.23170000000003,284.131348512,22.0,20.0,2.0,4.0,2.0,5.096700000000003,24.92,22.0,20.0,6.0,0.0,0.0,44.0
94,479,1,1.0,4.0,79.83550000000002,344.96293412800003,21.0,13.0,8.0,3.0,3.0,3.5229000000000017,64.63,21.0,12.0,18.0,4.0,0.0,24.0
95,484,1,4.0,8.0,102.95250000000003,405.164833456,29.0,18.0,11.0,2.0,9.0,1.3580999999999996,173.62,29.0,11.0,32.0,6.0,0.0,22.0
96,489,1,0.0,4.0,94.33380000000002,399.12283254000005,27.0,18.0,9.0,3.0,4.0,2.9970000000000008,53.510000000000005,27.0,12.0,30.0,4.0,0.0,24.0
97,494,1,1.0,3.0,101.14850000000003,354.140198944,25.0,20.0,5.0,3.0,6.0,3.7137400000000023,51.1,25.0,17.0,16.0,4.0,0.0,34.0
98,499,1,0.0,7.0,116.55490000000002,448.0462138159999,32.0,23.0,9.0,4.0,5.0,4.811900000000003,108.10000000000002,32.0,18.0,24.0,10.0,0.0,36.0
99,504,1,1.0,5.0,79.21440000000003,277.12488322800004,19.0,14.0,5.0,3.0,2.0,2.2491,60.91,19.0,9.0,20.0,2.0,0.0,20.0
100,509,1,2.0,2.0,77.91540000000002,298.034289904,19.0,13.0,6.0,2.0,3.0,3.8671200000000017,37.2,19.0,11.0,16.0,2.0,0.0,22.0
101,514,1,1.0,4.0,101.7122,388.038147668,26.0,19.0,7.0,3.0,4.0,4.725600000000003,68.28999999999999,26.0,16.0,18.0,4.0,0.0,34.0
102,519,1,1.0,3.0,123.32320000000004,484.11616839199996,31.0,25.0,6.0,4.0,7.0,6.768400000000006,45.480000000000004,31.0,17.0,32.0,2.0,0.0,34.0
103,524,1,1.0,4.0,119.21970000000005,407.22089178799996,30.0,24.0,6.0,3.0,8.0,4.9961000000000055,55.730000000000004,30.0,17.0,28.0,2.0,0.0,34.0
104,529,0,1.0,8.0,106.01670000000001,413.104541708,29.0,20.0,9.0,4.0,7.0,3.270900000000002,95.71000000000001,29.0,17.0,28.0,2.0,0.0,34.0
105,534,1,1.0,5.0,95.37810000000002,345.074955832,26.0,19.0,7.0,4.0,3.0,3.078400000000001,101.66999999999999,26.0,16.0,16.0,8.0,0.0,34.0
106,539,1,1.0,3.0,98.51950000000001,390.024119144,26.0,18.0,8.0,4.0,3.0,3.779700000000002,66.48,26.0,16.0,18.0,6.0,0.0,34.0
107,544,1,2.0,8.0,137.0167999999999,506.1801491719999,37.0,26.0,11.0,3.0,12.0,4.060000000000002,141.39,37.0,18.0,34.0,8.0,0.0,36.0
108,549,1,0.0,6.0,166.51239999999967,591.1794209,45.0,37.0,8.0,10.0,4.0,6.677300000000006,92.99,45.0,30.0,40.0,6.0,0.0,60.0
109,554,1,0.0,2.0,146.14199999999974,550.0692182,37.0,31.0,6.0,6.0,4.0,7.060600000000005,40.620000000000005,37.0,24.0,28.0,8.0,0.0,48.0
110,559,1,1.0,6.0,85.63350000000004,328.080769484,24.0,15.0,9.0,2.0,6.0,2.1957999999999993,127.74000000000001,24.0,12.0,18.0,8.0,0.0,24.0
111,564,1,1.0,3.0,90.01150000000001,378.96034728399997,22.0,14.0,8.0,2.0,4.0,4.764620000000002,55.400000000000006,22.0,12.0,18.0,4.0,0.0,24.0
112,569,1,0.0,2.0,104.46450000000002,358.0760574,26.0,23.0,3.0,4.0,4.0,6.498000000000005,30.21,26.0,23.0,10.0,2.0,0.0,46.0
113,574,1,1.0,3.0,104.8917,431.987632088,26.0,19.0,7.0,3.0,5.0,4.128700000000003,58.64,26.0,12.0,24.0,8.0,0.0,24.0
114,579,0,2.0,2.0,63.917400000000015,263.00580942,15.0,11.0,4.0,3.0,1.0,2.807200000000001,40.71,15.0,11.0,12.0,0.0,0.0,22.0
115,584,1,1.0,2.0,81.75430000000001,362.970647036,22.0,16.0,6.0,3.0,2.0,4.640700000000002,50.19,22.0,16.0,12.0,2.0,0.0,34.0
116,589,1,0.0,5.0,132.86439999999996,470.10333476799997,34.0,27.0,7.0,4.0,7.0,7.053180000000006,85.39,34.0,22.0,22.0,4.0,2.0,46.0
117,594,1,3.0,4.0,108.98110000000001,408.082302716,27.0,18.0,9.0,2.0,7.0,3.3145000000000024,74.75,27.0,12.0,26.0,6.0,0.0,24.0
118,599,1,1.0,6.0,116.44470000000005,462.10609917999994,32.0,22.0,10.0,3.0,8.0,4.437200000000003,84.94,32.0,12.0,36.0,8.0,0.0,24.0
119,604,1,2.0,9.0,113.61960000000005,427.18556889999996,31.0,21.0,10.0,5.0,6.0,1.4930999999999999,122.75,31.0,13.0,38.0,2.0,0.0,30.0
120,609,1,2.0,7.0,156.51869999999977,600.0459525440002,39.0,27.0,12.0,5.0,8.0,7.1540200000000045,102.32000000000001,39.0,26.0,26.0,6.0,0.0,54.0
121,614,1,1.0,5.0,167.37769999999955,560.2675076319999,42.0,36.0,6.0,5.0,5.0,8.869720000000003,81.43,42.0,27.0,32.0,4.0,0.0,56.0
122,619,1,2.0,12.0,259.08709999999917,930.4666609320001,68.0,55.0,13.0,7.0,26.0,10.199199999999994,154.81,68.0,24.0,90.0,10.0,0.0,48.0
123,624,1,1.0,2.0,96.47880000000006,343.13390662399996,24.0,20.0,4.0,3.0,5.0,4.540800000000004,40.540000000000006,24.0,12.0,26.0,2.0,0.0,24.0
124,629,1,0.0,9.0,172.3304999999996,670.1973944480001,48.0,35.0,13.0,7.0,9.0,7.373800000000006,93.42999999999999,48.0,33.0,40.0,2.0,0.0,66.0
125,634,1,1.0,3.0,92.59580000000004,346.194422944,25.0,21.0,4.0,4.0,1.0,3.706500000000003,54.370000000000005,25.0,0.0,48.0,8.0,0.0,0.0
126,639,1,2.0,6.0,154.1593999999998,545.06346118,37.0,28.0,9.0,5.0,6.0,7.411700000000004,76.39,37.0,26.0,22.0,6.0,0.0,54.0
127,644,1,1.0,5.0,110.50670000000004,375.10414778399996,27.0,21.0,6.0,4.0,4.0,3.674920000000002,63.46,27.0,19.0,12.0,6.0,0.0,42.0
128,649,1,1.0,5.0,88.68750000000003,337.05548334,22.0,14.0,8.0,2.0,6.0,1.664400000000001,78.84,22.0,11.0,16.0,8.0,0.0,22.0
129,654,1,0.0,6.0,154.1207999999997,539.199110788,39.0,30.0,9.0,5.0,8.0,5.375900000000006,87.87,39.0,23.0,30.0,10.0,0.0,46.0
130,659,1,1.0,5.0,109.35220000000004,380.17360724799994,28.0,22.0,6.0,3.0,8.0,4.280000000000002,69.56,28.0,15.0,24.0,4.0,0.0,32.0
131,664,0,2.0,6.0,100.60990000000002,371.14812077199997,27.0,19.0,8.0,2.0,8.0,1.5924999999999998,98.25,27.0,12.0,26.0,6.0,0.0,24.0
132,669,1,0.0,7.0,130.43499999999997,524.040540252,33.0,25.0,8.0,3.0,8.0,5.6366800000000055,89.28,33.0,18.0,28.0,4.0,2.0,36.0
133,674,1,1.0,4.0,112.49380000000002,388.16745924799994,29.0,25.0,4.0,4.0,5.0,5.632800000000005,63.60000000000001,29.0,16.0,26.0,4.0,0.0,34.0
134,679,1,0.0,5.0,118.94070000000005,444.16852186799997,33.0,26.0,7.0,4.0,6.0,2.2505200000000007,93.03999999999999,33.0,18.0,30.0,6.0,0.0,36.0
135,684,1,1.0,7.0,130.34880000000004,490.09987092800003,35.0,26.0,9.0,5.0,5.0,5.078900000000003,88.96,35.0,21.0,28.0,6.0,0.0,44.0
136,689,0,1.0,4.0,152.63019999999977,590.176540586,35.0,25.0,10.0,1.0,22.0,11.529799999999984,60.45,35.0,6.0,56.0,2.0,0.0,12.0
137,694,1,1.0,8.0,119.72620000000003,465.153600076,34.0,24.0,10.0,3.0,10.0,3.1886800000000015,131.1,34.0,11.0,38.0,10.0,2.0,22.0
138,699,1,2.0,4.0,117.7374,403.13544791199996,29.0,23.0,6.0,4.0,6.0,5.782920000000003,67.01,29.0,21.0,18.0,2.0,0.0,44.0
139,704,1,2.0,4.0,113.03050000000002,417.13111148,30.0,24.0,6.0,4.0,3.0,3.4771000000000014,59.93000000000001,30.0,18.0,26.0,2.0,2.0,36.0
140,709,1,2.0,4.0,143.88299999999984,689.864094992,32.0,22.0,10.0,4.0,6.0,5.6506000000000025,92.34,32.0,22.0,16.0,8.0,0.0,46.0
141,714,1,1.0,5.0,123.65150000000001,454.15624293199994,32.0,24.0,8.0,3.0,10.0,3.394120000000002,84.94000000000001,32.0,18.0,26.0,6.0,0.0,36.0
142,719,1,1.0,2.0,62.27340000000003,225.092041812,15.0,12.0,3.0,2.0,4.0,3.148500000000001,35.25,15.0,6.0,20.0,0.0,0.0,12.0
143,724,1,2.0,1.0,107.91810000000005,418.09059673600007,23.0,20.0,3.0,3.0,5.0,5.337740000000004,41.81,23.0,15.0,18.0,0.0,0.0,32.0
144,729,1,2.0,4.0,125.34340000000002,533.0561882279999,34.0,24.0,10.0,3.0,8.0,5.525800000000003,79.79,34.0,18.0,30.0,6.0,0.0,36.0
145,734,1,1.0,11.0,184.19369999999952,664.238927,46.0,34.0,12.0,6.0,11.0,6.089500000000006,104.15,46.0,21.0,54.0,4.0,0.0,44.0
146,739,1,2.0,12.0,226.4457999999994,840.340414864,60.0,45.0,15.0,7.0,19.0,7.909500000000011,183.14999999999998,60.0,22.0,74.0,12.0,0.0,46.0
147,744,1,0.0,4.0,125.45950000000009,444.244664012,31.0,25.0,6.0,4.0,6.0,4.953500000000005,49.85,31.0,6.0,52.0,4.0,0.0,12.0
148,749,1,1.0,4.0,98.83680000000007,409.03472659999994,24.0,18.0,6.0,3.0,5.0,4.547700000000003,49.769999999999996,24.0,11.0,28.0,2.0,0.0,22.0
149,754,1,2.0,2.0,85.71740000000004,294.136827816,22.0,18.0,4.0,2.0,6.0,2.1754,58.2,22.0,12.0,16.0,6.0,0.0,24.0
150,759,0,2.0,6.0,131.4,475.120191772,34.0,25.0,9.0,4.0,5.0,3.6322400000000012,100.87,34.0,17.0,30.0,10.0,0.0,34.0
151,764,1,4.0,8.0,65.1944,314.02672305199997,19.0,6.0,13.0,1.0,6.0,-1.6321,142.18,19.0,6.0,18.0,8.0,0.0,12.0
152,769,1,1.0,10.0,150.66769999999977,551.166096408,38.0,27.0,11.0,6.0,6.0,4.666800000000005,98.7,38.0,19.0,42.0,2.0,0.0,42.0
153,774,1,0.0,6.0,126.30730000000007,475.20285877599997,33.0,25.0,8.0,3.0,6.0,3.987440000000004,82.14,33.0,12.0,40.0,6.0,0.0,24.0
154,779,1,0.0,4.0,131.47200000000004,476.250892264,33.0,26.0,7.0,2.0,12.0,5.415820000000005,49.85,33.0,11.0,42.0,4.0,0.0,22.0
155,784,1,0.0,3.0,44.42520000000001,224.91854389591,12.0,6.0,6.0,1.0,1.0,1.8975000000000002,57.2,12.0,6.0,8.0,4.0,0.0,12.0
156,789,1,2.0,6.0,119.73950000000004,454.05025363999994,31.0,21.0,10.0,4.0,6.0,3.6652700000000014,115.41000000000001,31.0,12.0,32.0,12.0,0.0,24.0
157,794,1,0.0,5.0,121.81200000000004,418.22564282,31.0,26.0,5.0,4.0,6.0,5.371740000000006,61.19,31.0,15.0,32.0,4.0,0.0,32.0
158,799,1,4.0,8.0,33.6528,230.95535244818,13.0,4.0,9.0,0.0,0.0,-0.3986199999999999,163.67999999999998,13.0,0.0,0.0,16.0,0.0,0.0
